Date,Open,High,Low,Close,Adj Close,Volume
5/7/2021,2630,2650,2610,2620,2620,133080200
5/10/2021,2640,2700,2620,2680,2680,157887500
5/11/2021,2600,2690,2600,2670,2670,164247600
5/17/2021,2670,2670,2500,2510,2510,185205000
5/18/2021,2560,2640,2540,2600,2600,179403400
5/19/2021,2580,2640,2530,2550,2550,111892800
5/20/2021,2510,2520,2420,2420,2420,214175900
5/21/2021,2420,2440,2310,2330,2330,147528900
5/24/2021,2360,2390,2250,2270,2270,128408600
5/25/2021,2310,2410,2310,2330,2330,186483800
5/27/2021,2340,2390,2330,2390,2390,148943500
5/28/2021,2470,2500,2430,2460,2460,118544200
5/31/2021,2480,2480,2410,2450,2450,57366900
6/2/2021,2460,2550,2440,2550,2550,125654100
6/3/2021,2540,2600,2500,2520,2520,131141700
6/4/2021,2480,2480,2410,2430,2430,160479400
6/7/2021,2450,2450,2370,2380,2380,62115900
6/8/2021,2390,2420,2350,2350,2350,58838700
6/9/2021,2380,2480,2370,2460,2460,117338500
6/10/2021,2440,2480,2420,2420,2420,79751900
6/11/2021,2460,2500,2440,2480,2480,94696000
6/14/2021,2470,2470,2400,2410,2410,64557400
6/15/2021,2390,2390,2340,2360,2360,84189100
6/16/2021,2330,2360,2300,2320,2320,77248800
6/17/2021,2290,2350,2260,2330,2330,74868000
6/18/2021,2300,2320,2210,2230,2230,125507700
6/21/2021,2190,2250,2130,2200,2200,100386700
6/22/2021,2250,2300,2220,2260,2260,97671600
6/23/2021,2280,2310,2240,2250,2250,64275900
6/24/2021,2280,2290,2240,2250,2250,59257500
6/25/2021,2310,2340,2280,2300,2300,90478300
6/28/2021,2310,2310,2230,2240,2240,65985000
6/29/2021,2230,2250,2210,2220,2220,55524500
6/30/2021,2240,2310,2230,2300,2300,95174800
7/1/2021,2280,2310,2200,2230,2230,89606900
7/2/2021,2230,2250,2190,2220,2220,57200500
7/5/2021,2230,2260,2220,2240,2240,60698700
7/6/2021,2250,2510,2240,2480,2480,365880400
7/7/2021,2450,2470,2380,2460,2460,146473200
7/8/2021,2460,2610,2460,2550,2550,227835500
7/9/2021,2560,2630,2530,2590,2590,185723500
7/12/2021,2610,2670,2520,2550,2550,176941700
7/13/2021,2560,2610,2500,2540,2540,128321100
7/14/2021,2540,2600,2500,2590,2590,73148100
7/15/2021,2580,2630,2560,2610,2610,107128500
7/16/2021,2630,2690,2610,2620,2620,171972500
7/19/2021,2630,2670,2610,2640,2640,74138600
7/21/2021,2620,2640,2540,2560,2560,99038100
7/22/2021,2560,2600,2560,2570,2570,59407500
7/23/2021,2600,2670,2600,2620,2620,130437900
7/26/2021,2660,2730,2610,2630,2630,223203900
7/27/2021,2670,2680,2510,2530,2530,126951200
7/28/2021,2540,2590,2500,2520,2520,64034100
7/29/2021,2550,2600,2500,2590,2590,90764300
7/30/2021,2590,2590,2510,2520,2520,90628600
8/2/2021,2520,2520,2440,2510,2510,79180000
8/3/2021,2490,2520,2440,2470,2470,79440900
8/4/2021,2460,2460,2410,2420,2420,75331700
8/5/2021,2420,2430,2340,2370,2370,105003300
8/6/2021,2380,2410,2320,2330,2330,73813800
8/9/2021,2300,2310,2250,2260,2260,118970000
8/10/2021,2270,2370,2240,2340,2340,131980200
8/12/2021,2400,2430,2380,2400,2400,127108900
8/13/2021,2410,2410,2350,2380,2380,66587000
8/16/2021,2370,2400,2350,2390,2390,48998000
8/18/2021,2390,2420,2360,2400,2400,85335000
8/19/2021,2380,2380,2270,2270,2270,131304600
8/20/2021,2240,2320,2240,2280,2280,71969400
8/23/2021,2310,2330,2280,2290,2290,65261800
8/24/2021,2330,2330,2270,2270,2270,43554200
8/25/2021,2290,2340,2280,2300,2300,61473600
8/26/2021,2300,2310,2270,2270,2270,30446800
8/27/2021,2270,2290,2250,2260,2260,31806000
8/30/2021,2280,2320,2280,2310,2310,37542900
8/31/2021,2350,2400,2320,2390,2390,117729600
9/1/2021,2390,2430,2370,2390,2390,81067300
9/2/2021,2390,2390,2320,2320,2320,44419100
9/3/2021,2320,2350,2300,2350,2350,29176500
9/6/2021,2380,2400,2340,2380,2380,65055100
9/7/2021,2400,2410,2350,2350,2350,33406100
9/8/2021,2350,2380,2300,2320,2320,58229900
9/9/2021,2330,2450,2290,2440,2440,150815700
9/10/2021,2470,2630,2470,2590,2590,423200100
9/13/2021,2570,2590,2480,2520,2520,131318700
9/14/2021,2500,2500,2440,2470,2470,139289700
9/15/2021,2470,2530,2460,2490,2490,110525900
9/16/2021,2520,2550,2390,2410,2410,163306000
9/17/2021,2370,2430,2370,2400,2400,61535600
9/20/2021,2380,2390,2330,2350,2350,82487500
9/21/2021,2350,2370,2300,2360,2360,66014000
9/22/2021,2370,2410,2330,2340,2340,88209700
9/23/2021,2370,2370,2290,2290,2290,153137400
9/24/2021,2290,2340,2280,2290,2290,159085400
9/27/2021,2310,2330,2280,2290,2290,52714300
9/28/2021,2310,2330,2260,2270,2270,99767900
9/29/2021,2260,2320,2250,2310,2310,97068300
9/30/2021,2310,2340,2270,2290,2290,125415100
10/1/2021,2280,2280,2220,2220,2220,199919600
10/4/2021,2230,2320,2230,2310,2310,143892700
10/5/2021,2290,2420,2290,2300,2300,297763700
10/6/2021,2320,2340,2300,2300,2300,98305700
10/7/2021,2320,2350,2300,2330,2330,106183800
10/8/2021,2380,2410,2330,2340,2340,159593300
10/11/2021,2390,2430,2370,2420,2420,233370800
10/12/2021,2410,2410,2350,2370,2370,131463700
10/13/2021,2360,2370,2330,2340,2340,70802000
10/14/2021,2350,2420,2340,2420,2420,189624300
10/15/2021,2450,2480,2410,2470,2470,260095700
10/18/2021,2500,2570,2500,2510,2510,237360500
10/19/2021,2530,2540,2460,2530,2530,153636200
10/21/2021,2600,2630,2420,2450,2450,346789000
10/22/2021,2400,2460,2370,2430,2430,124149100
10/25/2021,2450,2460,2410,2420,2420,50651600
10/26/2021,2450,2460,2400,2400,2400,64791500
10/27/2021,2400,2410,2340,2350,2350,75548400
10/28/2021,2320,2340,2300,2320,2320,77309100
10/29/2021,2340,2370,2330,2340,2340,52556000
11/1/2021,2360,2360,2320,2330,2330,34622200
11/2/2021,2340,2350,2310,2310,2310,27322900
11/3/2021,2320,2340,2310,2320,2320,21938100
11/4/2021,2320,2390,2320,2380,2380,67025700
11/5/2021,2390,2400,2340,2360,2360,40241200
11/8/2021,2380,2400,2350,2370,2370,46985500
11/9/2021,2380,2390,2330,2340,2340,44444800
11/10/2021,2330,2350,2320,2340,2340,38322000
11/11/2021,2350,2370,2340,2370,2370,41526700
11/12/2021,2380,2420,2370,2400,2400,80769500
11/15/2021,2420,2430,2340,2390,2390,100184600
11/16/2021,2390,2410,2370,2380,2380,47663300
11/17/2021,2380,2390,2340,2350,2350,50176400
11/18/2021,2350,2370,2320,2330,2330,52679900
11/19/2021,2350,2400,2340,2390,2390,93539700
11/22/2021,2400,2400,2350,2370,2370,46485000
11/23/2021,2390,2460,2370,2400,2400,159836400
11/24/2021,2400,2450,2380,2440,2440,73287900
11/25/2021,2470,2490,2430,2440,2440,109033700
11/26/2021,2410,2410,2330,2340,2340,162294600

