Date,Open,High,Low,Close,Adj Close,Volume
4/19/2017,3000,3000,3000,3000,2931.025391,0
4/20/2017,3000,3020,2970,3000,2931.025391,6089100
4/21/2017,3030,3030,2990,3000,2931.025391,2721700
4/25/2017,3060,3200,3010,3190,3116.656982,10826300
4/26/2017,3190,3230,3120,3230,3155.737305,6433700
4/27/2017,3260,3260,3160,3210,3136.197266,3572600
4/28/2017,3200,3270,3150,3210,3136.197266,3299600
5/2/2017,3230,3240,3080,3080,3009.185791,3435100
5/3/2017,3100,3120,3080,3080,3009.185791,2386900
5/4/2017,3100,3180,3080,3180,3106.886963,2322300
5/5/2017,3200,3200,3100,3140,3067.806641,2921700
5/8/2017,3140,3200,3030,3060,2989.645752,4575600
5/9/2017,3070,3120,3060,3120,3048.266357,2613500
5/10/2017,3130,3160,3080,3150,3077.576416,2801700
5/12/2017,3160,3180,3040,3050,2979.875732,2437700
5/15/2017,3050,3130,3050,3120,3048.266357,1503000
5/16/2017,3030,3070,3010,3010,2940.79541,7807100
5/17/2017,3010,3090,3010,3080,3009.185791,3049300
5/18/2017,3120,3120,3020,3030,2960.335693,2852000
5/19/2017,3070,3160,3030,3060,2989.645752,10200200
5/22/2017,3060,3130,2960,2990,2921.255127,5033500
5/23/2017,3010,3080,2970,3000,2931.025391,8344700
5/24/2017,3000,3040,2950,3040,2970.105713,4633400
5/26/2017,3040,3120,2960,2960,2891.945068,5570200
5/29/2017,3030,3080,3000,3080,3009.185791,3315400
5/30/2017,3070,3070,3000,3000,2931.025391,2349600
5/31/2017,3030,3040,2960,2960,2891.945068,39779700
6/1/2017,2960,2960,2960,2960,2891.945068,0
6/2/2017,3050,3100,2970,3040,2970.105713,6851600
6/5/2017,3050,3230,3050,3210,3136.197266,14479600
6/6/2017,3250,3390,3220,3340,3263.208252,13360200
6/7/2017,3350,3430,3340,3410,3331.598877,7635200
6/8/2017,3430,3430,3280,3280,3204.587891,7664000
6/9/2017,3280,3410,3180,3350,3272.978271,6713600
6/12/2017,3350,3500,3350,3380,3302.288574,8981100
6/13/2017,3380,3400,3200,3200,3126.427002,5704900
6/14/2017,3180,3420,3100,3410,3331.598877,6140700
6/15/2017,3400,3400,3280,3280,3204.587891,2462700
6/16/2017,3260,3340,3160,3160,3087.34668,13373000
6/19/2017,3200,3270,3160,3230,3155.737305,5533100
6/20/2017,3150,3240,3150,3240,3165.507324,2601500
6/21/2017,3240,3360,3220,3360,3282.748291,11308300
6/22/2017,3390,3410,3330,3410,3331.598877,10632200
6/23/2017,3410,3410,3410,3410,3331.598877,0
6/26/2017,3410,3410,3410,3410,3331.598877,0
6/27/2017,3410,3410,3410,3410,3331.598877,0
6/28/2017,3410,3410,3410,3410,3331.598877,0
6/29/2017,3410,3410,3410,3410,3331.598877,0
6/30/2017,3410,3410,3410,3410,3331.598877,0
7/3/2017,3410,3410,3260,3310,3233.897949,17349300
7/4/2017,3310,3310,3250,3290,3214.357666,1697800
7/5/2017,3300,3300,3190,3250,3175.277344,5605500
7/6/2017,3280,3300,3210,3210,3136.197266,3756500
7/7/2017,3220,3300,3200,3200,3126.427002,7528700
7/10/2017,3210,3210,3110,3130,3058.036377,2819000
7/11/2017,3130,3240,3120,3220,3145.967041,4905100
7/12/2017,3250,3310,3220,3300,3224.12793,8720300
7/13/2017,3300,3320,3260,3300,3224.12793,8019900
7/14/2017,3290,3300,3290,3300,3224.12793,1692800
7/17/2017,3300,3320,3270,3290,3214.357666,6377500
7/18/2017,3260,3290,3200,3250,3175.277344,2294400
7/19/2017,3200,3240,3200,3230,3155.737305,1492000
7/20/2017,3190,3260,3190,3230,3155.737305,966600
7/21/2017,3230,3230,3150,3150,3077.576416,2624600
7/24/2017,3150,3210,3110,3200,3126.427002,3089800
7/25/2017,3210,3290,3160,3280,3204.587891,3121600
7/26/2017,3200,3250,3200,3210,3136.197266,1682200
7/27/2017,3210,3320,3200,3300,3224.12793,8194400
7/28/2017,3300,3300,3270,3300,3224.12793,6309300
7/31/2017,3300,3370,3290,3360,3282.748291,12005900
8/1/2017,3360,3480,3350,3470,3390.219238,13252200
8/2/2017,3600,3630,3490,3600,3517.230225,15130200
8/3/2017,3590,3600,3570,3570,3487.920166,5270000
8/4/2017,3580,3580,3430,3430,3351.138916,1748000
8/7/2017,3430,3500,3390,3390,3312.058594,5544400
8/8/2017,3390,3520,3390,3520,3439.069824,2914700
8/9/2017,3520,3520,3400,3420,3341.368652,3878400
8/10/2017,3420,3500,3420,3450,3370.679199,2005900
8/11/2017,3450,3450,3360,3390,3312.058594,5716400
8/14/2017,3360,3470,3360,3400,3321.828613,3784500
8/15/2017,3400,3490,3400,3490,3409.759277,4273400
8/16/2017,3490,3490,3380,3460,3380.449219,8238700
8/17/2017,3460,3460,3460,3460,3380.449219,0
8/18/2017,3420,3450,3390,3440,3360.90918,2147200
8/21/2017,3410,3460,3350,3380,3302.288574,4380000
8/22/2017,3380,3450,3370,3420,3341.368652,6646400
8/23/2017,3420,3610,3420,3590,3507.460205,10501700
8/24/2017,3590,3590,3480,3510,3429.299561,6234600
8/25/2017,3530,3660,3530,3660,3575.85083,11059300
8/28/2017,3640,3650,3600,3630,3546.540527,3516800
8/29/2017,3630,3630,3590,3630,3546.540527,9512700
8/30/2017,3630,3800,3600,3640,3556.310791,13017500
8/31/2017,3670,3710,3600,3600,3517.230225,3746800
9/1/2017,3600,3600,3600,3600,3517.230225,0
9/4/2017,3600,3710,3600,3700,3614.931152,7033600
9/5/2017,3700,3750,3670,3730,3644.241455,3397300
9/6/2017,3730,3860,3630,3850,3761.482422,14150000
9/7/2017,3840,3870,3750,3810,3722.4021,2144500
9/8/2017,3740,3820,3710,3820,3732.172363,4168900
9/11/2017,3840,3850,3790,3820,3732.172363,2103100
9/12/2017,3820,3870,3820,3870,3781.022705,2999900
9/13/2017,3870,3950,3780,3950,3859.18335,5191700
9/14/2017,3950,4060,3930,4020,3927.573975,14130500
9/15/2017,4050,4050,3870,4000,3908.033691,7301100
9/18/2017,4000,4010,3870,3970,3878.723389,1114800
9/19/2017,3900,3970,3810,3850,3761.482422,5492800
9/20/2017,3840,3850,3760,3800,3712.63208,7308400
9/21/2017,3800,3800,3800,3800,3712.63208,0
9/22/2017,3800,3850,3750,3850,3761.482422,11837800
9/25/2017,3830,3830,3750,3780,3693.092041,6906700
9/26/2017,3750,3800,3750,3780,3693.092041,2655100
9/27/2017,3780,3790,3750,3770,3683.321777,4885800
9/28/2017,3760,3760,3680,3700,3614.931152,9642700
9/29/2017,3690,3770,3690,3740,3654.011475,6934400
10/2/2017,3730,3750,3690,3700,3614.931152,6252700
10/3/2017,3700,3700,3600,3640,3556.310791,11048100
10/4/2017,3630,3690,3630,3680,3595.391113,5695900
10/5/2017,3690,3690,3620,3660,3575.85083,7931500
10/6/2017,3700,3700,3660,3680,3595.391113,1355900
10/9/2017,3690,3710,3600,3640,3556.310791,6372700
10/10/2017,3680,3680,3610,3630,3546.540527,3362300
10/11/2017,3620,3620,3400,3460,3380.449219,9089600
10/12/2017,3500,3540,3500,3530,3448.839844,6976700
10/13/2017,3530,3570,3500,3530,3448.839844,2742000
10/16/2017,3520,3560,3510,3540,3458.609863,4567900
10/17/2017,3550,3560,3520,3530,3448.839844,6178400
10/18/2017,3540,3550,3360,3400,3321.828613,7734200
10/19/2017,3400,3440,3320,3370,3292.518555,4635800
10/20/2017,3330,3400,3290,3400,3321.828613,4830600
10/23/2017,3400,3430,3370,3400,3321.828613,5319200
10/24/2017,3450,3450,3230,3230,3155.737305,3358700
10/25/2017,3300,3400,3260,3400,3321.828613,10969800
10/26/2017,3400,3530,3330,3330,3253.437988,7313400
10/27/2017,3380,3440,3320,3380,3302.288574,6912000
10/30/2017,3400,3440,3300,3310,3233.897949,4305700
10/31/2017,3390,3390,3300,3380,3302.288574,7903700
11/1/2017,3380,3540,3380,3500,3419.529541,12536100
11/2/2017,3570,3600,3510,3560,3478.149902,16658200
11/3/2017,3600,3600,3490,3560,3478.149902,6422500
11/6/2017,3560,3570,3530,3550,3468.380127,2411300
11/7/2017,3550,3580,3540,3570,3487.920166,2988000
11/8/2017,3540,3550,3500,3520,3439.069824,5370500
11/9/2017,3500,3560,3500,3520,3439.069824,3457400
11/10/2017,3520,3550,3500,3500,3419.529541,3427600
11/13/2017,3520,3530,3490,3500,3419.529541,4114000
11/14/2017,3450,3480,3360,3360,3282.748291,2616900
11/15/2017,3340,3390,3330,3330,3253.437988,5931000
11/16/2017,3330,3360,3240,3250,3175.277344,5151300
11/17/2017,3290,3290,3210,3210,3136.197266,4249400
11/20/2017,3230,3250,3190,3190,3116.656982,5584800
11/21/2017,3180,3180,3030,3090,3018.956055,9143500
11/22/2017,3110,3170,3000,3000,2931.025391,12340400
11/23/2017,3090,3120,3070,3070,2999.416016,4022400
11/24/2017,3100,3100,3000,3010,2940.79541,7208700
11/27/2017,3010,3050,2890,2900,2833.324463,7947500
11/28/2017,2900,3020,2900,2980,2911.485107,11478100
11/29/2017,3020,3170,3010,3130,3058.036377,12522100
11/30/2017,3170,3190,3060,3080,3009.185791,11993600
12/1/2017,3080,3080,3080,3080,3009.185791,0
12/4/2017,3100,3150,2960,2960,2891.945068,10841200
12/5/2017,3000,3060,2970,3010,2940.79541,6281500
12/6/2017,3010,3010,2940,2980,2911.485107,3316400
12/7/2017,2990,2990,2950,2950,2882.174805,2159700
12/8/2017,2950,2980,2920,2940,2872.405029,6073400
12/11/2017,2940,2950,2890,2900,2833.324463,3394500
12/12/2017,2900,3070,2900,3070,2999.416016,6063500
12/13/2017,3100,3100,3040,3090,3018.956055,2996400
12/14/2017,3080,3100,3040,3050,2979.875732,5765900
12/15/2017,3080,3080,2950,3000,2931.025391,7271900
12/18/2017,2990,3030,2910,2990,2921.255127,4515800
12/19/2017,2990,2990,2930,2950,2882.174805,3071900
12/20/2017,2910,2980,2810,2840,2774.704102,9533700
12/21/2017,2840,2900,2840,2880,2813.78418,4836400
12/22/2017,2870,2890,2830,2880,2813.78418,4370300
12/25/2017,2880,2880,2880,2880,2813.78418,0
12/26/2017,2880,2880,2880,2880,2813.78418,0
12/27/2017,2880,2900,2860,2890,2823.554443,2357900
12/28/2017,2890,2970,2890,2970,2901.715088,3844800
12/29/2017,2980,3000,2960,2960,2891.945068,2845800
1/1/2018,2960,2960,2960,2960,2891.945068,0
1/2/2018,3000,3000,2870,2880,2813.78418,3933100
1/3/2018,2900,2920,2850,2920,2852.864502,3648800
1/4/2018,2920,2920,2860,2920,2852.864502,5236700
1/5/2018,2880,3050,2880,3010,2940.79541,5863100
1/8/2018,3010,3240,3010,3210,3136.197266,9762200
1/9/2018,3210,3380,3110,3350,3272.978271,8158300
1/10/2018,3350,3370,3210,3230,3155.737305,5935100
1/11/2018,3230,3300,3230,3290,3214.357666,5848300
1/12/2018,3290,3300,3180,3200,3126.427002,5213300
1/15/2018,3260,3260,3180,3180,3106.886963,3646100
1/16/2018,3250,3260,3190,3220,3145.967041,3338200
1/17/2018,3220,3260,3190,3220,3145.967041,9114100
1/18/2018,3230,3250,3190,3200,3126.427002,4300500
1/19/2018,3200,3210,3100,3150,3077.576416,4172000
1/22/2018,3150,3150,3000,3000,2931.025391,8821900
1/23/2018,3050,3110,3040,3110,3038.496338,4231000
1/24/2018,3110,3110,3070,3090,3018.956055,2612400
1/25/2018,3090,3090,3010,3010,2940.79541,5186100
1/26/2018,3020,3150,3020,3130,3058.036377,3913600
1/29/2018,3150,3160,3110,3130,3058.036377,4955600
1/30/2018,3120,3160,2990,3020,2950.56543,7850600
1/31/2018,3000,3040,2970,2990,2921.255127,8545000
2/1/2018,3020,3040,2940,2940,2872.405029,12844100
2/2/2018,2990,3020,2940,3000,2931.025391,9666000
2/5/2018,2900,2970,2810,2940,2872.405029,5350900
2/6/2018,2930,2930,2870,2900,2833.324463,5190400
2/7/2018,2950,2990,2920,2960,2891.945068,5186600
2/8/2018,2960,2990,2900,2910,2843.094482,2673100
2/9/2018,2890,2940,2850,2860,2794.244141,5094600
2/12/2018,2930,2960,2860,2860,2794.244141,3647000
2/13/2018,2930,2960,2900,2960,2891.945068,3367300
2/14/2018,2960,2980,2910,2910,2843.094482,3414600
2/15/2018,2950,2950,2900,2910,2843.094482,3666200
2/16/2018,2910,2910,2910,2910,2843.094482,0
2/19/2018,2910,2940,2890,2910,2843.094482,6392200
2/20/2018,2940,2940,2890,2920,2852.864502,5036500
2/21/2018,2900,2960,2900,2930,2862.634766,9651900
2/22/2018,2930,2950,2920,2930,2862.634766,6703300
2/23/2018,2930,3030,2930,2970,2901.715088,13053300
2/26/2018,3000,3010,2960,2980,2911.485107,8511500
2/27/2018,2980,3010,2960,3010,2940.79541,7701800
2/28/2018,2990,3010,2950,2950,2882.174805,10994200
3/1/2018,2970,2980,2820,2890,2823.554443,8334000
3/2/2018,2880,2880,2820,2840,2774.704102,5419800
3/5/2018,2900,2910,2860,2860,2794.244141,2282500
3/6/2018,2860,2890,2850,2870,2804.014404,2359300
3/7/2018,2870,2890,2730,2760,2696.543213,8320800
3/8/2018,2760,2770,2700,2720,2657.462891,6913300
3/9/2018,2730,2770,2720,2750,2686.773193,4662200
3/12/2018,2800,2810,2720,2730,2667.233154,8541900
3/13/2018,2740,2750,2640,2650,2589.072266,6838700
3/14/2018,2620,2700,2590,2590,2530.451904,4587100
3/15/2018,2590,2600,2540,2550,2491.371582,7690700
3/16/2018,2540,2540,2460,2500,2442.52124,13332700
3/19/2018,2500,2640,2500,2600,2540.221924,7353100
3/20/2018,2600,2620,2540,2550,2491.371582,3638200
3/21/2018,2620,2620,2550,2580,2520.681641,3348100
3/22/2018,2600,2620,2530,2530,2471.831543,3811800
3/23/2018,2460,2480,2420,2460,2403.440918,4456600
3/26/2018,2450,2550,2440,2520,2462.061279,3343000
3/27/2018,2550,2580,2500,2520,2462.061279,5604100
3/28/2018,2510,2580,2510,2520,2462.061279,5314400
3/29/2018,2520,2560,2470,2520,2462.061279,4252500
3/30/2018,2520,2520,2520,2520,2462.061279,0
4/2/2018,2520,2520,2410,2430,2374.130615,7548500
4/3/2018,2400,2450,2340,2360,2305.73999,6626900
4/4/2018,2370,2540,2360,2540,2481.601318,14698700
4/5/2018,2540,2600,2470,2570,2510.911621,9789500
4/6/2018,2580,2600,2540,2560,2501.141602,3291100
4/9/2018,2570,2580,2550,2570,2510.911621,3452500
4/10/2018,2570,2840,2560,2730,2667.233154,10384200
4/11/2018,2730,2760,2670,2750,2686.773193,7352400
4/12/2018,2700,2750,2680,2680,2618.382568,2846700
4/13/2018,2650,2700,2600,2620,2559.762207,8947700
4/16/2018,2620,2620,2620,2620,2559.762207,0
4/17/2018,2620,2620,2620,2620,2559.762207,0
4/18/2018,2640,2650,2500,2510,2452.291016,9186200
4/19/2018,2510,2510,2510,2510,2452.291016,0
4/20/2018,2510,2510,2510,2510,2452.291016,0
4/23/2018,2490,2530,2450,2470,2413.210693,3307300
4/24/2018,2500,2520,2410,2420,2364.360352,2807300
4/25/2018,2420,2420,2420,2420,2364.360352,0
4/26/2018,2420,2420,2420,2420,2364.360352,0
4/27/2018,2420,2420,2420,2420,2364.360352,0
4/30/2018,2170,2180,2110,2120,2071.258057,5666900
5/1/2018,2120,2120,2120,2120,2071.258057,0
5/2/2018,2160,2240,2030,2100,2051.717773,21801700
5/3/2018,2100,2110,1905,1945,1900.281494,15131500
5/4/2018,1945,1960,1805,1830,1787.925415,24331200
5/7/2018,1835,1950,1835,1900,1856.31604,11002300
5/8/2018,1910,1910,1775,1790,1748.845093,15138500
5/9/2018,1800,1890,1790,1890,1846.546021,18923100
5/10/2018,1890,1890,1890,1890,1846.546021,0
5/11/2018,1900,2090,1900,1975,1929.591675,16320700
5/14/2018,1985,1995,1860,1900,1856.31604,10554600
5/15/2018,1850,1850,1710,1750,1709.764771,49319100
5/16/2018,1720,1845,1710,1810,1768.385376,20068900
5/17/2018,1845,2290,1845,2180,2129.878418,64529900
5/18/2018,2180,2210,2070,2140,2090.798096,15494200
5/21/2018,2130,2140,2020,2040,1993.097168,10967000
5/22/2018,2080,2170,2020,2020,1973.557007,38736700
5/23/2018,2020,2240,2020,2160,2110.338379,37761900
5/24/2018,2150,2460,2140,2320,2266.659668,48340200
5/25/2018,2320,2370,2220,2280,2227.579346,11694300
5/28/2018,2270,2330,2230,2260,2208.039063,29386000
5/29/2018,2260,2260,2260,2260,2208.039063,0
5/30/2018,2260,2260,2140,2160,2110.338379,45601600
5/31/2018,2140,2160,2060,2100,2051.717773,268258400
6/1/2018,2100,2100,2100,2100,2051.717773,0
6/4/2018,2170,2520,2160,2370,2315.51001,101854000
6/5/2018,2390,2580,2390,2540,2481.601318,37090300
6/6/2018,2600,2770,2560,2660,2598.842529,55791200
6/7/2018,2660,2910,2560,2560,2501.141602,69590800
6/8/2018,2750,2770,2600,2630,2569.532227,35133500
6/11/2018,2630,2630,2630,2630,2569.532227,0
6/12/2018,2630,2630,2630,2630,2569.532227,0
6/13/2018,2630,2630,2630,2630,2569.532227,0
6/14/2018,2630,2630,2630,2630,2569.532227,0
6/15/2018,2630,2630,2630,2630,2569.532227,0
6/18/2018,2630,2630,2630,2630,2569.532227,0
6/19/2018,2630,2630,2630,2630,2569.532227,0
6/20/2018,2560,2630,2510,2520,2462.061279,24450900
6/21/2018,2560,2640,2520,2570,2510.911621,22124600
6/22/2018,2600,2660,2560,2600,2540.221924,22747900
6/25/2018,2640,2650,2470,2580,2520.681641,17903100
6/26/2018,2550,2580,2500,2500,2442.52124,8873900
6/27/2018,2550,2610,2500,2540,2481.601318,9582200
6/28/2018,2580,2610,2460,2490,2432.750977,19745600
6/29/2018,2490,2560,2450,2520,2462.061279,9407600
7/2/2018,2550,2550,2510,2530,2471.831543,4758900
